Price,Address,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,immo_code,postal code
1850000.0,"Avenue J Burgers, 2 b24",4,B,71,0,0,45,0,0,3,1970,As new,4,4,1,5,Hyper equipped,0,10655374,1000
215000.0,Place Communale 8,2,E,273,0,0,16,0,23,3,1970,Good,1,1,0,1,Installed,Gas,10655365,1180
360000.0,Avenue Elisabeth 144,3,B,166,0,0,12,0,70,4,2012,0,1,0,0,2,USA installed,Fuel oil,10655347,4845
174000.0,Bredabaan 467a,1,B,172,0,1,0,0,0,2,2000,Good,1,0,0,0,Installed,Gas,10655344,2990
595000.0,Lotenhullestraat 87,4,C,240,0,0,10,0,0,0,1938,Good,1,0,1,2,Semi equipped,Gas,10655309,9000
375000.0,"Avenue Albert Ier, 304",3,F,472,0,0,0,525,25,0,1930,0,0,1,0,1,Semi equipped,0,10655303,1330
239000.0,Franchommelaan 82-86,3,D,369,1,0,0,0,0,2,1933,To renovate,1,0,0,3,Semi equipped,Gas,10655301,8370
195000.0,Rue de Malvoisin 38,2,B,Not specified,0,0,0,0,0,0,2022,As new,0,1,0,1,Installed,Gas,10655291,6180
205000.0,Rue de Malvoisin 38,2,B,Not specified,0,0,0,0,0,0,2022,As new,0,1,0,1,Installed,Gas,10655274,6180
449900.0,Rue de Wand 25,5,G,462,0,1,0,196,38,2,1950,0,0,3,0,3,Installed,Gas,10655268,1020
205000.0,Rue de Malvoisin 38,2,B,Not specified,0,0,0,0,0,0,2022,As new,0,1,0,1,Installed,Gas,10655258,6180
195000.0,Rue de Malvoisin 38,2,B,Not specified,0,0,0,0,0,0,2022,As new,0,1,0,1,Installed,Gas,10655253,6180
180000.0,"Avenue d’ECOLYS, 2 bte 2",3,G,562,0,0,0,150,26,2,1920,To renovate,1,0,0,1,Not installed,0,10655252,5002
415000.0,"Place Albert 1er, 20",5,E,368,0,0,15,830,61,4,1900,To be done up,2,2,1,2,USA installed,Gas,10655251,1301
190000.0,Rue de Malvoisin 38,2,B,Not specified,0,0,0,0,0,0,2022,As new,0,1,0,1,Installed,Gas,10655247,6180
585000.0,Av Louise 195,3,E,214,0,0,0,0,0,2,1899,0,1,2,0,4,Installed,Gas,10564776,1180
695000.0,Grote Markt 13,3,C,297,0,1,0,1764,0,4,1976,As new,2,0,0,2,Installed,Gas,10655223,8850
695000.0,Grote Markt 13,0,C,297,0,0,0,1764,0,4,1976,As new,0,0,0,0,Installed,Gas,10655222,8800
355000.0,Kursaalstraat 14,3,B,104,0,0,10,0,0,2,2005,Good,1,0,0,1,Installed,Gas,10655219,8380
249000.0,Bredabaan 467a,2,A,95,0,1,0,0,0,2,2007,Good,1,0,0,1,Installed,Gas,10655218,2990
210000.0,Frankrijlei 156/158,1,B,129,0,0,5,0,0,2,1969,Good,1,0,0,1,Installed,Gas,10655213,2050
210000.0,Rue de Malvoisin 38,2,B,Not specified,0,0,0,0,0,0,2022,As new,0,0,0,1,Installed,Gas,10655206,6180
200000.0,Rue de Malvoisin 38,2,B,Not specified,0,0,0,0,0,0,2022,As new,0,1,0,1,Installed,Gas,10655188,6180
310000.0,Rue de Malvoisin 38,4,B,Not specified,0,1,0,1018,0,4,2023,As new,2,0,1,2,Installed,Gas,10655184,6800
220000.0,"Avenue Van Overbeke 55, B 7",3,E,270,0,0,10,0,30,4,1960,0,1,0,0,1,Installed,Gas,10655164,1070
265000.0,Place des chasseurs Ardennais 24-26,2,C,117,0,0,8,0,40,3,1964,Just renovated,0,1,0,1,Installed,Gas,10655145,1070
550000.0,Damstraat 131 bus1,4,E,405,0,1,0,1269,0,4,1965,0,1,0,0,0,Installed,Gas,10655134,9940
235000.0,Damstraat 131 bus1,2,B,131,0,0,1,0,0,2,1967,0,1,0,0,0,Semi equipped,Gas,10655133,9030
399000.0,Route du Condroz 151,3,D,332,0,0,75,1823,35,4,1990,Good,1,0,0,0,Installed,0,10655097,4550
199000.0,Route du Condroz 151,4,G,529,0,0,15,155,56,0,1915,To renovate,0,4,0,3,Semi equipped,Fuel oil,10655095,4101
199000.0,Route du Condroz 151,4,G,529,0,0,15,155,56,0,1915,To renovate,0,4,0,3,Semi equipped,Fuel oil,10655094,4101
269000.0,Route du Condroz 151,3,E,365,0,0,20,335,39,3,1959,Good,1,0,0,1,Semi equipped,Gas,89,3
279000.0,Dorpshart 10,2,E,436,0,0,87,202,41,3,1950,Good,1,0,0,2,Installed,Gas,10361144,2890
395000.0,Alsembergsesteenweg 660,2,D,347,0,1,0,240,0,3,1965,To be done up,2,0,0,2,Semi equipped,Gas,10655069,1650
725000.0,Hazeschransstraat 41,4,C,245,0,0,30,339,0,2,1930,0,1,0,0,0,Installed,0,10655068,2600
725000.0,Hazeschransstraat 41,4,C,245,0,0,30,339,0,2,1930,0,1,0,0,0,Installed,0,10655067,2600
540000.0,Avenue Clémentine 31/4,4,D,193,0,0,12,0,40,2,1926,Good,1,1,0,2,Hyper equipped,0,10655058,1060
389000.0,Les Grands Champs 36,3,E,368,0,0,2,921,37,4,1996,Good,1,1,0,2,Installed,Fuel oil,10655057,4780
295000.0,Route d'Arlon 188a,2,B,87,1,0,5,0,0,2,2013,As new,1,0,0,1,USA hyper equipped,Gas,10655050,6791
845000.0,Grand' Route 3,4,D,338,0,0,60,2179,0,4,1968,Good,1,1,1,2,Installed,Gas,10655046,1330
320000.0,Impasse Saint-Paul 16,3,G,520,0,0,0,1450,45,4,1965,Good,1,0,0,0,Installed,Fuel oil,10655042,7623
435000.0,Sint-Lambertusstraat 32 bus 0001,2,B,137,0,0,10,0,0,2,2004,Good,1,0,0,2,Installed,Gas,10655035,3010
624000.0,Brusselsesteenweg 65,3,D,325,0,0,0,1330,48,3,1934,Good,1,0,0,2,Installed,Gas,10655030,1850
225000.0,Gentse Baan 45A,2,D,323,0,0,18,70,0,2,1899,Good,1,0,0,0,Installed,Gas,28,20
245000.0,Begijnhof 58,2,C,291,0,0,26,0,0,2,1982,To be done up,1,0,0,2,Installed,Gas,10576607,3800
315000.0,Avenue Louise 231,2,F,299,0,0,14,0,39,3,1978,Good,1,0,0,1,Installed,Gas,10655011,1180
1340000.0,Bld Brand Whitlock 108,3,B,88,0,1,0,0,70,2,2023,As new,2,0,1,3,USA hyper equipped,Gas,10655004,1180
165000.0,Boterstraat 39,3,F,1059,0,0,0,1035,0,4,1921,To renovate,1,0,0,2,Semi equipped,Wood,10463129,8650
180000.0,Rue de Namur 93,2,C,230,0,0,7,0,26,2,1976,To be done up,0,1,0,1,Semi equipped,Gas,10654977,1400
1625000.0,Ch de Waterloo 1354,7,E,247,0,1,0,620,0,3,1970,Good,4,4,0,5,Hyper equipped,0,10654962,1180
949000.0,Chaussée de Bruxelles 168,6,C,256,0,0,0,1018,45,4,1970,As new,2,0,0,2,Installed,Gas,88,3
315000.0,Zeedijk 127-128,2,C,247,1,1,0,0,0,2,1999,Good,1,0,0,0,Installed,Electric,10654930,8434
420000.0,Zeedijk 127-128,2,D,378,1,1,0,0,0,2,2002,Good,1,0,0,1,Semi equipped,Electric,10654929,8430
549000.0,Chaussée de Louvain 244,3,A+,35,0,0,0,2120,28,4,2020,0,1,0,1,3,Installed,0,10654925,1390
169000.0,Bischoppenhoflaan 284,2,B,116,0,0,0,0,30,2,1965,To be done up,1,0,0,1,Semi equipped,Gas,10654915,2100
239900.0,Casinostraat 3,2,B,178,0,0,12,90,26,2,1937,Good,1,0,0,2,Installed,0,10654903,9140
499000.0,Marktstraat 55,3,E,421,0,0,0,276,0,3,1949,Good,1,0,0,2,Installed,0,10654902,9990
295000.0,Schrieksebaan 69,3,F,1003,0,0,0,4000,0,4,1930,To renovate,1,0,0,1,Installed,Fuel oil,10654900,2230
439000.0,Veldonkstraat 5,6,C,220,0,1,0,1556,0,4,1976,To be done up,1,0,0,2,Installed,0,10654718,3128
325000.0,Duinkerkelaan 50,4,E,459,1,0,0,112,0,2,1962,Good,2,0,0,2,Installed,0,8660,20
325000.0,Noordlaan 51,3,B,134,0,0,0,0,37,2,1997,As new,1,0,0,2,Installed,0,10654706,8800
340000.0,Kerkhofstraat 76,3,C,292,0,0,30,170,0,2,1930,Good,1,0,0,0,Installed,Gas,10654695,1861
289000.0,"Dascottelei, 152",1,F,921,1,0,0,0,35,0,1989,To be done up,1,0,0,1,Installed,0,10654694,2040
329000.0,Kerkstraat 3,3,D,336,0,0,0,1039,37,4,1972,Good,1,0,0,2,Semi equipped,Fuel oil,10642213,3550
175000.0,Parklaan 59 bus1,2,C,214,0,0,0,43,0,2,1918,0,1,0,0,1,Installed,Gas,10654688,9100
850000.0,"Kortrijksesteenweg, 390 bus 001",4,B,198,0,0,0,1213,0,4,1995,Good,1,0,0,2,Not installed,Gas,10654687,9031
335000.0,Guido Gezellelaan 44,3,C,278,0,1,0,638,0,4,1976,Good,1,1,0,3,Semi equipped,Fuel oil,10654646,3630
137500.0,Vismarkt 10 c,1,G,527,0,0,2,0,0,4,2004,Good,1,0,0,1,Installed,Electric,10654643,1030
237500.0,Vismarkt 10 c,1,D,200,1,0,3,0,28,2,2009,Good,1,0,0,1,USA hyper equipped,Electric,1000,20
149000.0,Vismarkt 10 c,0,E,241,1,0,0,0,25,2,2013,Good,1,0,0,1,Installed,Electric,1000,20
479000.0,Vismarkt 10 c,3,E,240,0,0,27,0,62,2,2011,Good,2,0,0,2,USA hyper equipped,0,1000,20
349000.0,Grote Markt 52,3,D,312,0,0,0,372,0,3,1973,Good,1,0,0,2,Installed,Fuel oil,10654635,9112
585000.0,de Limburg Stirumlaan 166,2,A,67,0,0,50,0,26,3,2020,As new,2,2,1,3,USA hyper equipped,0,10654630,1780
580000.0,16 rue Bois Lionnet,4,B,150,0,1,0,0,40,2,2007,As new,2,1,0,2,USA installed,0,1332,20
330000.0,Place Communale 8,2,G,470,1,0,0,0,27,2,1958,Good,1,0,0,1,USA installed,Fuel oil,10654607,1180
475000.0,Heusdendorp 7,2,D,351,0,0,80,1356,18,3,1946,Good,1,1,0,3,Installed,Gas,10654590,9270
550000.0,Avenue Louise 480,3,B,93,0,0,11,0,0,2,2023,0,2,1,0,1,Installed,0,10654581,1410
2000000.0,Avenue de Tervueren 180,12,G,365,0,0,0,140,0,3,1920,To renovate,9,9,0,9,Semi equipped,Electric,10654570,1030
2000000.0,Avenue de Tervueren 180,12,G,365,0,0,0,140,0,3,1920,To renovate,9,9,0,9,Semi equipped,Electric,10654569,1000
290000.0,Avenue Louise 251,1,B,82,0,0,0,0,26,2,2016,As new,1,0,0,1,USA installed,Gas,10620502,1000
425000.0,Rue de Malvoisin 38,4,B,Not specified,0,1,0,399,0,3,2023,As new,1,0,0,2,Installed,Gas,10654566,6700
975000.0,Rue Voot 4,5,C,282,0,0,40,733,45,4,1971,Good,3,0,1,4,Semi equipped,Fuel oil,10654546,1970
249000.0,Kapittelhof 22,4,F,1053,0,0,0,550,0,4,1955,To renovate,1,0,0,0,Not installed,0,10654534,2450
180000.0,Avenue du centenaire  53/4,4,F,474,0,0,0,0,28,2,1977,Good,1,0,0,1,Installed,Gas,9,2
529000.0,Ten Bos 11,4,D,324,0,1,0,911,0,4,1979,Good,1,0,0,2,Hyper equipped,Fuel oil,10379845,9100
395000.0,Avenue Franklin Roosevelt 22A,3,E,347,0,0,12,1155,36,4,1973,0,1,0,0,1,Installed,Fuel oil,10654481,4671
310000.0,Chaussée de Waterloo 1382,1,B,74,1,0,5,0,34,2,2015,As new,1,1,0,1,USA hyper equipped,Gas,10654463,1140
1395000.0,Rue Seutin 2,6,B,143,0,0,100,2857,0,4,2008,As new,3,3,1,4,Hyper equipped,Fuel oil,10654440,7850
300000.0,Poteauerstrasse 90,4,D,339,0,1,0,868,30,3,1850,Good,2,0,0,3,Installed,Gas,10654439,4790
820000.0,"Place Communale , 10A",3,G_A++,Not specified,0,0,0,4599,0,0,1968,To renovate,1,1,0,0,Semi equipped,Fuel oil,10517191,1410
1050000.0,"Drève Richelle, 274",5,C,181,0,0,100,810,70,4,1969,Just renovated,4,0,1,4,Hyper equipped,Gas,10654364,1410
198000.0,Longpontstraat 3,4,B,200,0,0,0,60,0,2,1950,As new,1,0,0,2,Installed,Gas,10654349,9500
265000.0,Jan Hammeneikerstraat 125,1,A,56,0,0,24,0,37,2,2021,As new,1,0,0,1,Hyper equipped,0,10654334,2870
310000.0,Rue du Parc 10,4,C,250,0,0,11,222,16,2,1910,Good,1,13,1,2,Installed,Gas,10654333,4900
539000.0,Antwerpsesteenweg 209,2,A,82,0,1,0,0,35,3,2016,As new,1,0,0,2,Installed,Gas,2390,20
159000.0,Schrieksebaan 53B001,1,C,236,0,1,0,559,0,4,2018,As new,1,0,0,1,Installed,0,2223,20
1980000.0,Chaussée de Louvain 433,6,C,251,0,1,0,24356,0,4,1910,Good,2,2,0,4,Installed,0,10654324,1560
145000.0,Rue J Wettinck 49,3,E,367,0,0,12,110,16,3,1962,Good,1,1,0,1,Installed,Fuel oil,10654318,4000
345000.0,Chaussée de Vleurgat 293,3,E,251,0,0,9,0,35,3,1992,To be done up,2,1,0,2,Hyper equipped,0,10654316,1020
1395000.0,"Koningslaan, 131",3,A,92,0,0,16,0,0,2,2010,As new,2,2,0,2,USA hyper equipped,Gas,10654310,8300
250000.0,Pas 96/A,2,F,708,0,1,0,1087,0,4,1960,Good,1,0,0,0,Hyper equipped,Fuel oil,10654305,2230
285000.0,Pas 96/A,2,F,580,0,1,0,548,0,4,1968,To be done up,1,0,0,1,Installed,Fuel oil,10395770,2431
104999.0,"4, Place Sabatier",2,E,411,0,1,0,320,23,2,1900,To renovate,1,1,0,1,Not installed,Gas,10654302,7170
129999.0,"4, Place Sabatier",2,F,459,0,1,0,199,12,3,1900,To be done up,1,1,1,1,Semi equipped,Gas,7170,20
299000.0,Langestraat 71,2,E,410,0,0,20,200,0,2,1955,Good,1,1,0,2,Installed,Gas,10325768,2100
359000.0,Hasseltsestraat 17,3,D,364,0,0,30,216,0,3,1969,Good,1,0,0,1,Installed,Fuel oil,10654262,3290
269000.0,"Stationstraat 2/017 (Hoek Tiensetraat, Molenstraat",2,E,429,0,0,20,0,37,0,2005,Good,1,0,0,1,Installed,0,10654261,3800
209000.0,Chaussée de Haecht 1697,1,B,87,1,0,0,0,30,2,2017,As new,1,0,0,0,Not installed,Gas,10654256,1130
428000.0,Korenmarkt 55,3,B,134,0,0,30,90,20,2,1930,0,1,0,1,2,Hyper equipped,Gas,10654255,2800
382000.0,Korenmarkt 55,3,F,668,0,1,0,545,41,3,1960,Good,1,0,0,2,Installed,Fuel oil,10654254,2820
1960000.0,"Avenue Delleur, 8",6,C,128,0,1,0,300,0,2,1890,As new,4,2,1,0,Hyper equipped,Gas,10654247,1050
850000.0,Galgstraat 83,4,B,175,0,1,0,2924,53,4,1988,Good,1,0,1,2,Installed,Fuel oil,10654242,1600
449000.0,Immo Van Middelem,3,F,516,0,1,0,705,38,4,1992,Good,1,0,1,2,Hyper equipped,Electric,10654233,1740
448000.0,Kardinaal Mercierlaan 81,3,C,281,0,1,0,0,0,3,1976,To renovate,1,0,0,0,Installed,Fuel oil,10654229,3001
460000.0,Avenue Reine Astrid 215,4,F,454,0,1,0,804,0,3,1890,Good,2,1,0,4,Installed,0,10654224,1460
192000.0,Hekkerstraat 61,2,B,122,0,0,6,0,35,2,1974,Good,1,0,0,1,Hyper equipped,Gas,10654222,9230
240000.0,av de la Floride 77,2,E,271,0,0,2,0,40,2,1935,To renovate,1,0,0,1,Installed,Gas,10654221,1090
2750000.0,Avenue Legrand 30,5,D,209,0,1,0,289,30,2,1910,As new,3,3,1,0,Hyper equipped,Gas,10654218,1050
350000.0,Route de Marche 25,3,B,146,0,0,68,800,28,4,1973,Just renovated,1,1,1,1,Hyper equipped,Fuel oil,5580,20
239000.0,Kapellestraat 14A,2,B,161,0,0,10,0,32,2,1970,Good,1,0,0,1,Hyper equipped,0,10654207,2020
279000.0,Brusselsesteenweg 31,2,E,434,0,1,0,120,20,2,1931,To renovate,2,1,0,2,Semi equipped,Gas,10640126,2800
475000.0,Achiel Cleynhenslaan 19,4,F,598,0,1,0,2282,42,4,1962,To renovate,1,0,0,2,Hyper equipped,Fuel oil,10654205,2220
925000.0,Achiel Cleynhenslaan 19,3,A,27,0,1,0,922,60,4,2014,As new,2,0,1,2,Hyper equipped,0,10611481,3140
348000.0,Oudstrijderslaan 38,4,B,134,0,1,0,0,44,2,2001,Good,1,0,0,2,Installed,Gas,10654203,2200
220000.0,Chaussée de Tirlemont 15/1,3,G,584,0,0,40,300,28,3,1910,To be done up,1,1,0,2,Semi equipped,Fuel oil,10654201,4350
425000.0,Chaussée de Tirlemont 15/1,4,E,412,0,0,120,1570,40,4,1881,Good,1,0,1,2,Installed,Fuel oil,10563785,4357
499000.0,Kerkstraat 84,4,A,72,0,1,0,850,0,3,1937,As new,1,0,0,2,USA hyper equipped,0,10654190,9280
268000.0,Korte Nieuwstraat 16,2,D,377,0,0,15,0,20,2,1968,As new,1,1,0,1,USA hyper equipped,Fuel oil,10654184,2950
200000.0,Rue de Charleville 19,2,G,700,0,0,10,775,17,3,1865,To be done up,1,0,1,1,USA installed,0,5575,20
275000.0,Avenue Van Overbeke 134,2,A,37,0,0,6,0,29,2,2023,As new,1,0,0,1,Installed,Gas,10654181,1070
635000.0,Lippenslaan 393,3,B,104,0,1,0,0,0,2,1980,As new,2,0,0,1,Hyper equipped,Gas,10654176,8300
380000.0,Dirk Boutslaan 4,4,D,341,0,0,30,1581,71,4,1875,As new,1,0,0,3,Hyper equipped,Fuel oil,10654166,3350
575000.0,Avenue de l'université 38/40,6,F,308,0,0,0,0,20,2,1909,To renovate,2,1,0,2,Installed,Gas,10654164,1050
355000.0,Avenue de l'université 38/40,2,D,197,0,0,0,0,40,2,1960,Just renovated,1,1,0,1,Hyper equipped,Gas,10654162,1160
820000.0,Albert plein 6,3,A,96,1,1,0,0,0,2,1990,As new,2,0,0,2,USA hyper equipped,Gas,10493035,8300
210000.0,Place Communale 18,3,D,320,0,0,25,200,0,2,1960,As new,3,3,0,3,USA semi equipped,Gas,10499166,6180
169000.0,"rue Saint-Luc, 55",2,E,349,0,1,0,91,0,3,1850,To renovate,1,1,0,2,Semi equipped,Fuel oil,10654084,6250
280000.0,Avenue de Mérode 16B,1,D,329,0,1,0,0,26,0,2001,Good,1,1,1,1,Installed,Gas,10654081,1330
735000.0,Avenue de Mérode 16B,4,E,342,0,1,0,3700,55,4,1979,Good,2,2,1,3,Hyper equipped,Gas,10654079,1330
249000.0,Stationstraat 79,2,D,302,0,0,0,115,27,2,1936,0,1,0,0,1,Hyper equipped,Gas,10654037,1800
415000.0,Nieuwstraat 9,3,A,78,0,1,0,461,43,2,1963,Good,1,0,1,1,Hyper equipped,0,10654024,9300
300000.0,Aarschotsesteenweg 201A,3,B,196,0,0,0,0,40,3,1985,Just renovated,2,0,0,2,Installed,Gas,10654021,3120
1360000.0,Turnhoutsebaan 75,5,C,214,0,0,120,4120,75,4,1971,As new,4,0,1,5,Hyper equipped,Gas,10503567,2980
330000.0,Ottergemsesteenweg-Zuid 808,4,D,358,0,0,0,47,30,2,1900,Good,1,1,0,2,Hyper equipped,Gas,10654019,9000
365000.0,Binnensingel 70 / 2,2,A,38,0,1,0,0,0,3,2021,As new,1,0,0,1,Installed,0,10654015,3920
165000.0,Hondsstraat 21B1,3,D,338,0,0,2,0,28,4,1974,Good,1,0,0,1,Installed,Gas,10654005,3700
425000.0,Rue François Libert 39,3,D,271,0,0,20,375,40,2,1994,Good,2,0,0,2,Installed,Gas,20,27
425000.0,Rue François Libert 39,3,D,271,0,0,20,375,40,2,1994,Good,2,0,0,2,Installed,Gas,1420,27
735000.0,"Mechelsesteenweg,157",3,E,419,0,1,0,1492,60,4,1960,Good,1,1,1,2,Installed,Gas,10653993,2900
370000.0,Brusselbaan 110,3,E,457,0,0,20,587,32,4,1976,Good,1,0,0,0,Hyper equipped,Gas,10653987,1790
298000.0,Brusselbaan 110,4,E,407,0,0,30,314,30,2,1948,To renovate,3,0,0,3,Installed,Gas,10653986,1770
579000.0,Brusselbaan 110,5,C,241,0,1,0,849,30,4,1959,As new,2,0,0,4,Hyper equipped,Gas,10653985,1790
579000.0,Brusselbaan 110,5,C,241,0,1,0,849,30,4,1959,As new,2,0,0,4,Hyper equipped,Gas,9310,20
170000.0,Rue de la Croix 16,4,C,252,0,0,40,356,12,3,1900,As new,2,2,0,3,Installed,Gas,10653976,6180
175000.0,"Av du Prince de Ligne, 18",1,B,13152,0,1,0,0,0,2,2016,As new,1,0,0,1,USA installed,Gas,10575964,1970
302000.0,"RUE DU PURNALET, 8",4,A,67,0,1,0,366,0,3,2023,As new,2,0,0,0,Installed,Gas,10653972,6666
845000.0,Hoogstraat 20,5,E,448,0,1,0,9111,40,4,1937,Good,1,0,1,0,Semi equipped,Fuel oil,10653954,3590
189000.0,Plein 30 A,2,B,149,0,0,20,176,14,2,1918,As new,1,1,1,0,USA installed,0,8930,20
279000.0,Plein 30 A,4,C,223,0,0,20,319,0,2,1980,To be done up,1,1,1,0,USA hyper equipped,Electric,10653951,8560
1095000.0,Koningsplein 5,5,A,88,0,1,0,1495,50,4,2012,0,2,0,1,4,Hyper equipped,0,10653947,2560
269000.0,Avenue de la chasse 159,2,F,305,0,0,5,0,20,2,1931,Good,1,1,0,1,Not installed,0,10653946,1190
265000.0,Clos des Chêneaux 18A,1,C,142,0,0,0,0,0,0,1937,As new,1,0,0,1,Installed,Gas,10653941,1050
3890000.0,Albert plein 10,3,F,591,0,1,0,924,0,4,1936,To renovate,1,1,0,3,Installed,0,10653919,8300
1050000.0,"Val des Seigneurs, 9a",4,G,684,0,0,12,592,45,4,1970,As new,1,1,1,2,Hyper equipped,Gas,10653912,1150
845000.0,"Val des Seigneurs, 9a",5,E,274,0,0,15,248,50,2,1959,To renovate,2,0,0,2,Installed,0,10653910,1150
1040000.0,"Val des Seigneurs, 9a",5,F,325,0,0,12,325,24,3,1962,As new,3,0,1,4,Hyper equipped,Fuel oil,10653909,1150
649000.0,Grote Markt 22,5,C,216,0,1,0,834,48,4,1973,Good,2,0,1,3,USA hyper equipped,Gas,10653906,2300
524000.0,Leopoldstraat 77,3,B,131,0,0,6,0,40,4,1961,As new,2,0,0,2,USA hyper equipped,Fuel oil,10653901,2018
189000.0,Goedehoopstraat 21,2,B,132,0,0,0,0,0,2,1962,0,1,0,0,0,Installed,Gas,10653886,2100
275000.0,"Avenue des Cerisiers, 212",1,G,455,0,0,0,0,34,2,1900,Good,1,1,0,1,Installed,Gas,10653881,1050
287000.0,"Avenue des Cerisiers, 212",2,D,191,0,0,2,0,25,2,1967,Good,1,1,0,1,Installed,Gas,10653880,1150
320000.0,"Avenue des Cerisiers, 212",3,D,195,0,0,19,0,28,2,1964,To be done up,1,0,0,1,Installed,Gas,10653879,1200
275000.0,"Avenue des Cerisiers, 212",1,G,455,0,0,0,0,34,2,1900,Good,1,1,0,1,Installed,Gas,10653878,1000
750000.0,"Avenue des Cerisiers, 212",6,E,218,0,0,20,0,16,2,1928,Good,2,1,0,3,Installed,Gas,10653877,1160
320000.0,"Avenue des Cerisiers, 212",4,G,599,0,0,10,0,0,2,1946,To renovate,1,1,0,2,Not installed,0,10653876,1140
425000.0,Den Triangel 2,4,C,287,0,1,0,521,0,4,1988,Just renovated,1,0,0,1,Hyper equipped,Gas,10653860,8520
289900.0,Avenue Baron Albert d'Huart 130,2,B,62,0,0,5,0,33,3,2023,As new,1,1,0,1,USA hyper equipped,0,10653854,1120
279900.0,Avenue Baron Albert d'Huart 130,2,B,62,0,0,4,0,33,3,2023,As new,2,1,0,1,USA hyper equipped,0,10653853,1120
695000.0,Avenue Baron Albert d'Huart 130,3,D,186,0,0,10,190,20,2,1930,As new,2,2,0,3,Hyper equipped,Gas,10653852,1150
299900.0,Avenue Baron Albert d'Huart 130,3,B,78,0,0,6,0,30,3,2023,As new,2,1,0,1,USA hyper equipped,0,10653851,1120
224900.0,Avenue Baron Albert d'Huart 130,1,B,62,0,0,4,0,28,3,2023,As new,1,0,0,1,USA hyper equipped,0,10653850,1120
462000.0,Avenue Baron Albert d'Huart 130,3,C,108,0,0,17,0,38,2,2023,As new,1,1,0,1,USA hyper equipped,Gas,10653849,1140
310000.0,Chaussée de Gand 331,1,B,78,1,0,16,0,28,2,2018,As new,1,1,1,1,Installed,Gas,10653846,1070
535000.0,Chaussée de Gand 331,4,F,345,1,0,25,268,25,2,1924,Good,2,2,0,3,Installed,Gas,10653845,1070
215000.0,Chaussée de Gand 331,2,D,190,0,0,10,0,23,2,1992,As new,1,1,0,1,Hyper equipped,Gas,10653844,1070
185000.0,Chaussée de Gand 331,1,G,483,0,0,0,0,0,2,1950,Good,1,1,0,1,Semi equipped,Gas,10564455,1070
185000.0,Chaussée de Gand 331,1,D,190,0,0,0,0,0,2,1950,Good,1,1,0,1,Semi equipped,Gas,10564456,1070
650000.0,Rue Bonne Fortune 9,7,G,542,0,1,0,730,0,4,1911,To be done up,2,1,0,3,Installed,Gas,10472348,4000
385000.0,Graatakker 91,4,B,139,1,1,0,406,0,3,2001,0,1,0,0,2,USA hyper equipped,Gas,10653839,2400
449000.0,Graatakker 91,4,B,174,0,1,0,1186,50,4,1994,As new,1,0,0,2,Hyper equipped,Gas,10498664,2300
1085000.0,Rue Belliard 200,5,F,328,0,1,0,0,16,2,1890,Good,3,3,1,4,Hyper equipped,Gas,10653834,1040
590000.0,"Dorpsstraat, 21",3,B,151,0,0,25,615,0,4,1998,Good,1,0,0,2,Installed,Gas,10653832,9170
325000.0,"Dorpsstraat, 21",3,D,351,0,0,30,571,35,4,2003,Good,1,0,0,2,Installed,0,10653831,9190
184800.0,Koning Albert 1 - laan 207,2,E,432,0,0,30,88,16,2,2001,Good,1,1,0,2,Installed,Electric,10653829,8450
210000.0,Museumstraat 50,2,B,140,0,0,12,0,0,2,1976,Good,1,0,0,1,Installed,Gas,10653804,2100
299000.0,Langevelddreef 60,4,F,1150,0,0,0,418,0,0,1936,To renovate,1,0,0,0,Semi equipped,0,10653801,9860
600000.0,Scheepsdalelaan 31,4,E,414,0,0,0,1210,0,0,1961,As new,2,0,0,0,Installed,Gas,10653794,8310
635000.0,Lippenslaan 201,3,B,104,1,1,0,0,0,2,1980,Just renovated,2,2,0,1,Hyper equipped,Gas,10653789,8300
1400000.0,Lippenslaan 201,2,E,473,0,1,0,0,0,2,1964,As new,2,2,0,1,Installed,Gas,10653788,8300
414000.0,R Orlentpromenade 13/0001,2,B,114,1,1,0,0,0,0,2016,0,2,0,0,0,Hyper equipped,Gas,10653784,8620
448000.0,Hansbekedorp 2A,5,D,330,0,0,0,920,0,0,1990,0,1,0,0,0,Installed,Fuel oil,10653779,9000
299000.0,Bergensesteenweg 273,3,C,252,0,0,0,166,0,0,1950,To be done up,1,0,1,0,Semi equipped,0,10653774,1600
449000.0,Havermarkt 22,3,B,139,0,0,0,746,0,0,2009,As new,1,0,1,1,Installed,Gas,10653770,3570
249000.0,Kolonel Dusartplein 21,3,F,579,0,0,34,824,36,0,1972,To renovate,1,0,0,1,Installed,Fuel oil,10653767,3720
385000.0,Artanlaan 2,2,D,316,0,1,0,0,0,0,2008,As new,2,0,0,1,Installed,Electric,10653759,8620
345000.0,Artanlaan 2,3,B,200,1,0,0,90,0,0,1992,As new,2,0,0,2,Installed,Gas,10653758,8620
187500.0,"Antwerpsesteenweg, 88",2,B,146,0,0,15,0,0,2,1971,To be done up,1,0,0,1,Installed,Gas,10653746,2170
270000.0,"Antwerpsesteenweg, 88",2,B,139,0,0,10,0,33,2,2004,To be done up,1,1,0,1,Installed,Gas,10653744,2550
